,cl_node,ref,clause_type,verse_text,cl_text,target_ph,xphrase_function
11687,460330,2_Samuel 19:8,clause_x,וְעַתָּה֙ ק֣וּם צֵ֔א וְדַבֵּ֖ר עַל־לֵ֣ב עֲבָדֶ֑יךָ כִּי֩ בַיהוָ֨ה נִשְׁבַּ֜עְתִּי כִּי־אֵינְךָ֣ יֹוצֵ֗א אִם־יָלִ֨ין אִ֤ישׁ אִתְּךָ֙ הַלַּ֔יְלָה וְרָעָ֧ה לְךָ֣ זֹ֗את מִכָּל־הָרָעָה֙ אֲשֶׁר־בָּ֣אָה עָלֶ֔יךָ מִנְּעֻרֶ֖יךָ עַד־עָֽתָּה׃ ס ,אִם־יָלִ֨ין אִ֤ישׁ אִתְּךָ֙ הַלַּ֔יְלָה ,הַלַּ֔יְלָה ,Time
11765,460695,2_Samuel 21:10,clause_x,וַתִּקַּ֣ח רִצְפָּה֩ בַת־אַיָּ֨ה אֶת־הַשַּׂ֜ק וַתַּטֵּ֨הוּ לָ֤הּ אֶל־הַצּוּר֙ מִתְּחִלַּ֣ת קָצִ֔יר עַ֛ד נִתַּךְ־מַ֥יִם עֲלֵיהֶ֖ם מִן־הַשָּׁמָ֑יִם וְלֹֽא־נָתְנָה֩ עֹ֨וף הַשָּׁמַ֜יִם לָנ֤וּחַ עֲלֵיהֶם֙ יֹומָ֔ם וְאֶת־חַיַּ֥ת הַשָּׂדֶ֖ה לָֽיְלָה׃ ,וַתַּטֵּ֨הוּ לָ֤הּ אֶל־הַצּוּר֙ מִתְּחִלַּ֣ת קָצִ֔יר ,מִתְּחִלַּ֣ת קָצִ֔יר ,Time
11858,461161,1_Kings 1:6,clause_x,וְלֹֽא־עֲצָבֹ֨ו אָבִ֤יו מִיָּמָיו֙ לֵאמֹ֔ר מַדּ֖וּעַ כָּ֣כָה עָשִׂ֑יתָ וְגַם־ה֤וּא טֹֽוב־תֹּ֨אַר֙ מְאֹ֔ד וְאֹתֹ֥ו יָלְדָ֖ה אַחֲרֵ֥י אַבְשָׁלֹֽום׃ ,וְלֹֽא־עֲצָבֹ֨ו אָבִ֤יו מִיָּמָיו֙ ,מִיָּמָיו֙ ,Time
11870,461235,1_Kings 1:25,clause_x,כִּ֣י׀ יָרַ֣ד הַיֹּ֗ום וַ֠יִּזְבַּח שֹׁ֥ור וּֽמְרִיא־וְצֹאן֮ לָרֹב֒ וַיִּקְרָא֩ לְכָל־בְּנֵ֨י הַמֶּ֜לֶךְ וּלְשָׂרֵ֤י הַצָּבָא֙ וּלְאֶבְיָתָ֣ר הַכֹּהֵ֔ן וְהִנָּ֛ם אֹכְלִ֥ים וְשֹׁתִ֖ים לְפָנָ֑יו וַיֹּ֣אמְר֔וּ יְחִ֖י הַמֶּ֥לֶךְ אֲדֹנִיָּֽהוּ׃ ,כִּ֣י׀ יָרַ֣ד הַיֹּ֗ום ,הַיֹּ֗ום ,Time
11881,461260,1_Kings 1:30,clause_x,כִּ֡י כַּאֲשֶׁר֩ נִשְׁבַּ֨עְתִּי לָ֜ךְ בַּיהוָ֨ה אֱלֹהֵ֤י יִשְׂרָאֵל֙ לֵאמֹ֔ר כִּֽי־שְׁלֹמֹ֤ה בְנֵךְ֙ יִמְלֹ֣ךְ אַחֲרַ֔י וְה֛וּא יֵשֵׁ֥ב עַל־כִּסְאִ֖י תַּחְתָּ֑י כִּ֛י כֵּ֥ן אֶעֱשֶׂ֖ה הַיֹּ֥ום הַזֶּֽה׃ ,כִּ֛י כֵּ֥ן אֶעֱשֶׂ֖ה הַיֹּ֥ום הַזֶּֽה׃ ,הַיֹּ֥ום הַזֶּֽה׃ ,Time
12044,462021,1_Kings 6:38,clause_x,וּבַשָּׁנָה֩ הָאַחַ֨ת עֶשְׂרֵ֜ה בְּיֶ֣רַח בּ֗וּל ה֚וּא הַחֹ֣דֶשׁ הַשְּׁמִינִ֔י כָּלָ֣ה הַבַּ֔יִת לְכָל־דְּבָרָ֖יו וּלְכָל־מִשְׁפָּטָ֑יו וַיִּבְנֵ֖הוּ שֶׁ֥בַע שָׁנִֽים׃ ,וַיִּבְנֵ֖הוּ שֶׁ֥בַע שָׁנִֽים׃ ,שֶׁ֥בַע שָׁנִֽים׃ ,Time
12114,462366,1_Kings 8:40,clause_x,לְמַ֨עַן֙ יִֽרָא֔וּךָ כָּל־הַ֨יָּמִ֔ים אֲשֶׁר־הֵ֥ם חַיִּ֖ים עַל־פְּנֵ֣י הָאֲדָמָ֑ה אֲשֶׁ֥ר נָתַ֖תָּה לַאֲבֹתֵֽינוּ׃ ,לְמַ֨עַן֙ יִֽרָא֔וּךָ כָּל־הַ֨יָּמִ֔ים ,כָּל־הַ֨יָּמִ֔ים ,Time
12145,462492,1_Kings 9:3,clause_x,וַיֹּ֨אמֶר יְהוָ֜ה אֵלָ֗יו שָׁ֠מַעְתִּי אֶת־תְּפִלָּתְךָ֣ וְאֶת־תְּחִנָּתְךָ֮ אֲשֶׁ֣ר הִתְחַנַּ֣נְתָּה לְפָנַי֒ הִקְדַּ֗שְׁתִּי אֶת־הַבַּ֤יִת הַזֶּה֙ אֲשֶׁ֣ר בָּנִ֔תָה לָשֽׂוּם־שְׁמִ֥י שָׁ֖ם עַד־עֹולָ֑ם וְהָי֨וּ עֵינַ֧י וְלִבִּ֛י שָׁ֖ם כָּל־הַיָּמִֽים׃ ,וְהָי֨וּ עֵינַ֧י וְלִבִּ֛י שָׁ֖ם כָּל־הַיָּמִֽים׃ ,כָּל־הַיָּמִֽים׃ ,Time
12147,462499,1_Kings 9:5,clause_x,וַהֲקִ֨מֹתִ֜י אֶת־כִּסֵּ֧א מַֽמְלַכְתְּךָ֛ עַל־יִשְׂרָאֵ֖ל לְעֹלָ֑ם כַּאֲשֶׁ֣ר דִּבַּ֗רְתִּי עַל־דָּוִ֤ד אָבִ֨יךָ֙ לֵאמֹ֔ר לֹֽא־יִכָּרֵ֤ת לְךָ֙ אִ֔ישׁ מֵעַ֖ל כִּסֵּ֥א יִשְׂרָאֵֽל׃ ,וַהֲקִ֨מֹתִ֜י אֶת־כִּסֵּ֧א מַֽמְלַכְתְּךָ֛ עַל־יִשְׂרָאֵ֖ל לְעֹלָ֑ם ,לְעֹלָ֑ם ,Time
12246,462875,1_Kings 12:7,clause_x,וַיְדַבְּרוּ֙ אֵלָ֜יו לֵאמֹ֗ר אִם־הַ֠יֹּום תִּֽהְיֶה־עֶ֜בֶד לָעָ֤ם הַזֶּה֙ וַֽעֲבַדְתָּ֔ם וַעֲנִיתָ֕ם וְדִבַּרְתָּ֥ אֲלֵיהֶ֖ם דְּבָרִ֣ים טֹובִ֑ים וְהָי֥וּ לְךָ֛ עֲבָדִ֖ים כָּל־הַיָּמִֽים׃ ,וְהָי֥וּ לְךָ֛ עֲבָדִ֖ים כָּל־הַיָּמִֽים׃ ,כָּל־הַיָּמִֽים׃ ,Time
12533,464248,1_Kings 20:29,clause_x,וַֽיַּחֲנ֧וּ אֵ֦לֶּה נֹ֥כַח אֵ֖לֶּה שִׁבְעַ֣ת יָמִ֑ים וַיְהִ֣י׀ בַּיֹּ֣ום הַשְּׁבִיעִ֗י וַתִּקְרַב֙ הַמִּלְחָמָ֔ה וַיַּכּ֨וּ בְנֵֽי־יִשְׂרָאֵ֧ל אֶת־אֲרָ֛ם מֵאָה־אֶ֥לֶף רַגְלִ֖י בְּיֹ֥ום אֶחָֽד׃ ,וַֽיַּחֲנ֧וּ אֵ֦לֶּה נֹ֥כַח אֵ֖לֶּה שִׁבְעַ֣ת יָמִ֑ים ,שִׁבְעַ֣ת יָמִ֑ים ,Time
12631,464735,2_Kings 1:1,clause_x,וַיִּפְשַׁ֤ע מֹואָב֙ בְּיִשְׂרָאֵ֔ל אַחֲרֵ֖י מֹ֥ות אַחְאָֽב׃ ,וַיִּפְשַׁ֤ע מֹואָב֙ בְּיִשְׂרָאֵ֔ל אַחֲרֵ֖י מֹ֥ות אַחְאָֽב׃ ,אַחֲרֵ֖י מֹ֥ות אַחְאָֽב׃ ,Time
12665,464965,2_Kings 2:17,clause_x,וַיִּפְצְרוּ־בֹ֥ו עַד־בֹּ֖שׁ וַיֹּ֣אמֶר שְׁלָ֑חוּ וַֽיִּשְׁלְחוּ֙ חֲמִשִּׁ֣ים אִ֔ישׁ וַיְבַקְשׁ֥וּ שְׁלֹשָֽׁה־יָמִ֖ים וְלֹ֥א מְצָאֻֽהוּ׃ ,וַיְבַקְשׁ֥וּ שְׁלֹשָֽׁה־יָמִ֖ים ,שְׁלֹשָֽׁה־יָמִ֖ים ,Time
12672,465006,2_Kings 3:1,clause_x,וִיהֹורָ֣ם בֶּן־אַחְאָ֗ב מָלַ֤ךְ עַל־יִשְׂרָאֵל֙ בְּשֹׁ֣מְרֹ֔ון בִּשְׁנַת֙ שְׁמֹנֶ֣ה עֶשְׂרֵ֔ה לִיהֹושָׁפָ֖ט מֶ֣לֶךְ יְהוּדָ֑ה וַיִּמְלֹ֖ךְ שְׁתֵּים־עֶשְׂרֵ֥ה שָׁנָֽה׃ ,וַיִּמְלֹ֖ךְ שְׁתֵּים־עֶשְׂרֵ֥ה שָׁנָֽה׃ ,שְׁתֵּים־עֶשְׂרֵ֥ה שָׁנָֽה׃ ,Time
13003,466617,2_Kings 13:3,clause_x,וַיִּֽחַר־אַ֥ף יְהוָ֖ה בְּיִשְׂרָאֵ֑ל וַֽיִּתְּנֵ֞ם בְּיַ֣ד׀ חֲזָאֵ֣ל מֶֽלֶךְ־אֲרָ֗ם וּבְיַ֛ד בֶּן־הֲדַ֥ד בֶּן־חֲזָאֵ֖ל כָּל־הַיָּמִֽים׃ ,וַֽיִּתְּנֵ֞ם בְּיַ֣ד׀ חֲזָאֵ֣ל מֶֽלֶךְ־אֲרָ֗ם וּבְיַ֛ד בֶּן־הֲדַ֥ד בֶּן־חֲזָאֵ֖ל כָּל־הַיָּמִֽים׃ ,כָּל־הַיָּמִֽים׃ ,Time
13008,466624,2_Kings 13:5,clause_x,וַיִּתֵּ֨ן יְהוָ֤ה לְיִשְׂרָאֵל֙ מֹושִׁ֔יעַ וַיֵּ֣צְא֔וּ מִתַּ֖חַת יַד־אֲרָ֑ם וַיֵּשְׁב֧וּ בְנֵֽי־יִשְׂרָאֵ֛ל בְּאָהֳלֵיהֶ֖ם כִּתְמֹ֥ול שִׁלְשֹֽׁום׃ ,וַיֵּשְׁב֧וּ בְנֵֽי־יִשְׂרָאֵ֛ל בְּאָהֳלֵיהֶ֖ם כִּתְמֹ֥ול שִׁלְשֹֽׁום׃ ,כִּתְמֹ֥ול שִׁלְשֹֽׁום׃ ,Time
13048,466784,2_Kings 14:17,clause_x,וַיְחִ֨י אֲמַצְיָ֤הוּ בֶן־יֹואָשׁ֙ מֶ֣לֶךְ יְהוּדָ֔ה אַֽחֲרֵ֣י מֹ֔ות יְהֹואָ֥שׁ בֶּן־יְהֹֽואָחָ֖ז מֶ֣לֶךְ יִשְׂרָאֵ֑ל חֲמֵ֥שׁ עֶשְׂרֵ֖ה שָׁנָֽה׃ ,וַיְחִ֨י אֲמַצְיָ֤הוּ בֶן־יֹואָשׁ֙ מֶ֣לֶךְ יְהוּדָ֔ה אַֽחֲרֵ֣י מֹ֔ות יְהֹואָ֥שׁ בֶּן־יְהֹֽואָחָ֖ז מֶ֣לֶךְ יִשְׂרָאֵ֑ל חֲמֵ֥שׁ עֶשְׂרֵ֖ה שָׁנָֽה׃ ,חֲמֵ֥שׁ עֶשְׂרֵ֖ה שָׁנָֽה׃ ,Time
13405,468240,Isaiah 1:26,clause_x,וְאָשִׁ֤יבָה שֹׁפְטַ֨יִךְ֙ כְּבָרִ֣אשֹׁנָ֔ה וְיֹעֲצַ֖יִךְ כְּבַתְּחִלָּ֑ה אַחֲרֵי־כֵ֗ן יִקָּ֤רֵא לָךְ֙ עִ֣יר הַצֶּ֔דֶק קִרְיָ֖ה נֶאֱמָנָֽה׃ ,וְאָשִׁ֤יבָה שֹׁפְטַ֨יִךְ֙ כְּבָרִ֣אשֹׁנָ֔ה ,כְּבָרִ֣אשֹׁנָ֔ה ,Time
13461,468693,Isaiah 7:17,clause_x,יָבִ֨יא יְהוָ֜ה עָלֶ֗יךָ וְעַֽל־עַמְּךָ֮ וְעַל־בֵּ֣ית אָבִיךָ֒ יָמִים֙ אֲשֶׁ֣ר לֹא־בָ֔אוּ לְמִיֹּ֥ום סוּר־אֶפְרַ֖יִם מֵעַ֣ל יְהוּדָ֑ה אֵ֖ת מֶ֥לֶךְ אַשּֽׁוּר׃ פ ,אֲשֶׁ֣ר לֹא־בָ֔אוּ לְמִיֹּ֥ום ,לְמִיֹּ֥ום ,Time
13765,471017,Isaiah 37:26,clause_x,הֲלֹֽוא־שָׁמַ֤עְתָּ לְמֵֽרָחֹוק֙ אֹותָ֣הּ עָשִׂ֔יתִי מִ֥ימֵי קֶ֖דֶם וִיצַרְתִּ֑יהָ עַתָּ֣ה הֲבֵאתִ֔יהָ וּתְהִ֗י לְהַשְׁאֹ֛ות גַּלִּ֥ים נִצִּ֖ים עָרִ֥ים בְּצֻרֹֽות׃ ,הֲלֹֽוא־שָׁמַ֤עְתָּ לְמֵֽרָחֹוק֙ ,לְמֵֽרָחֹוק֙ ,Time
13827,471541,Isaiah 42:14,clause_x,הֶחֱשֵׁ֨יתִי֙ מֵֽעֹולָ֔ם אַחֲרִ֖ישׁ אֶתְאַפָּ֑ק כַּיֹּולֵדָ֣ה אֶפְעֶ֔ה אֶשֹּׁ֥ם וְאֶשְׁאַ֖ף יָֽחַד׃ ,הֶחֱשֵׁ֨יתִי֙ מֵֽעֹולָ֔ם ,מֵֽעֹולָ֔ם ,Time
13862,471987,Isaiah 45:17,clause_x,יִשְׂרָאֵל֙ נֹושַׁ֣ע בַּיהוָ֔ה תְּשׁוּעַ֖ת עֹולָמִ֑ים לֹא־תֵבֹ֥שׁוּ וְלֹא־תִכָּלְמ֖וּ עַד־עֹ֥ולְמֵי עַֽד׃ פ ,וְלֹא־תִכָּלְמ֖וּ עַד־עֹ֥ולְמֵי עַֽד׃ פ ,עַד־עֹ֥ולְמֵי עַֽד׃ פ ,Time
13872,472167,Isaiah 47:12,clause_x,עִמְדִי־נָ֤א בַחֲבָרַ֨יִךְ֙ וּבְרֹ֣ב כְּשָׁפַ֔יִךְ בַּאֲשֶׁ֥ר יָגַ֖עַתְּ מִנְּעוּרָ֑יִךְ אוּלַ֛י תּוּכְלִ֥י הֹועִ֖יל אוּלַ֥י תַּעֲרֹֽוצִי׃ ,בַּאֲשֶׁ֥ר יָגַ֖עַתְּ מִנְּעוּרָ֑יִךְ ,מִנְּעוּרָ֑יִךְ ,Time
13977,473491,Isaiah 63:9,clause_x,בְּֽכָל־צָרָתָ֣ם׀ לֹ֣ו צָ֗ר וּמַלְאַ֤ךְ פָּנָיו֙ הֹֽושִׁיעָ֔ם בְּאַהֲבָתֹ֥ו וּבְחֶמְלָתֹ֖ו ה֣וּא גְאָלָ֑ם וַֽיְנַטְּלֵ֥ם וַֽיְנַשְּׂאֵ֖ם כָּל־יְמֵ֥י עֹולָֽם׃ ,וַֽיְנַשְּׂאֵ֖ם כָּל־יְמֵ֥י עֹולָֽם׃ ,כָּל־יְמֵ֥י עֹולָֽם׃ ,Time
14043,474110,Jeremiah 3:5,clause_x,הֲיִנְטֹ֣ר לְעֹולָ֔ם אִם־יִשְׁמֹ֖ר לָנֶ֑צַח הִנֵּ֥ה דִבַּ֛רְתְּ וַתַּעֲשִׂ֥י הָרָעֹ֖ות וַתּוּכָֽל׃ פ ,הֲיִנְטֹ֣ר לְעֹולָ֔ם ,לְעֹולָ֔ם ,Time
14333,476108,Jeremiah 20:7,clause_x,פִּתִּיתַ֤נִי יְהוָה֙ וָֽאֶפָּ֔ת חֲזַקְתַּ֖נִי וַתּוּכָ֑ל הָיִ֤יתִי לִשְׂחֹוק֙ כָּל־הַיֹּ֔ום כֻּלֹּ֖ה לֹעֵ֥ג לִֽי׃ ,הָיִ֤יתִי לִשְׂחֹוק֙ כָּל־הַיֹּ֔ום ,כָּל־הַיֹּ֔ום ,Time
14334,476113,Jeremiah 20:8,clause_x,כִּֽי־מִדֵּ֤י אֲדַבֵּר֙ אֶזְעָ֔ק חָמָ֥ס וָשֹׁ֖ד אֶקְרָ֑א כִּֽי־הָיָ֨ה דְבַר־יְהוָ֥ה לִ֛י לְחֶרְפָּ֥ה וּלְקֶ֖לֶס כָּל־הַיֹּֽום׃ ,כִּֽי־הָיָ֨ה דְבַר־יְהוָ֥ה לִ֛י לְחֶרְפָּ֥ה וּלְקֶ֖לֶס כָּל־הַיֹּֽום׃ ,כָּל־הַיֹּֽום׃ ,Time
14419,476647,Jeremiah 25:11,clause_x,וְהָֽיְתָה֙ כָּל־הָאָ֣רֶץ הַזֹּ֔את לְחָרְבָּ֖ה לְשַׁמָּ֑ה וְעָ֨בְד֜וּ הַגֹּויִ֥ם הָאֵ֛לֶּה אֶת־מֶ֥לֶךְ בָּבֶ֖ל שִׁבְעִ֥ים שָׁנָֽה׃ ,וְעָ֨בְד֜וּ הַגֹּויִ֥ם הָאֵ֛לֶּה אֶת־מֶ֥לֶךְ בָּבֶ֖ל שִׁבְעִ֥ים שָׁנָֽה׃ ,שִׁבְעִ֥ים שָׁנָֽה׃ ,Time
14815,478629,Jeremiah 42:19,clause_x,דִּבֶּ֨ר יְהוָ֤ה עֲלֵיכֶם֙ שְׁאֵרִ֣ית יְהוּדָ֔ה אַל־תָּבֹ֖אוּ מִצְרָ֑יִם יָדֹ֨עַ֙ תֵּֽדְע֔וּ כִּי־הַעִידֹ֥תִי בָכֶ֖ם הַיֹּֽום׃ ,כִּי־הַעִידֹ֥תִי בָכֶ֖ם הַיֹּֽום׃ ,הַיֹּֽום׃ ,Time
14818,478637,Jeremiah 42:21,clause_x,וָאַגִּ֥ד לָכֶ֖ם הַיֹּ֑ום וְלֹ֣א שְׁמַעְתֶּ֗ם בְּקֹול֙ יְהוָ֣ה אֱלֹֽהֵיכֶ֔ם וּלְכֹ֖ל אֲשֶׁר־שְׁלָחַ֥נִי אֲלֵיכֶֽם׃ ,וָאַגִּ֥ד לָכֶ֖ם הַיֹּ֑ום ,הַיֹּ֑ום ,Time
15025,479918,Jeremiah 52:5,clause_x,וַתָּבֹ֥א הָעִ֖יר בַּמָּצֹ֑ור עַ֚ד עַשְׁתֵּ֣י עֶשְׂרֵ֣ה שָׁנָ֔ה לַמֶּ֖לֶךְ צִדְקִיָּֽהוּ׃ ,וַתָּבֹ֥א הָעִ֖יר בַּמָּצֹ֑ור עַ֚ד עַשְׁתֵּ֣י עֶשְׂרֵ֣ה שָׁנָ֔ה לַמֶּ֖לֶךְ צִדְקִיָּֽהוּ׃ ,עַ֚ד עַשְׁתֵּ֣י עֶשְׂרֵ֣ה שָׁנָ֔ה לַמֶּ֖לֶךְ צִדְקִיָּֽהוּ׃ ,Time
15080,480342,Ezekiel 4:6,clause_x,וְכִלִּיתָ֣ אֶת־אֵ֗לֶּה וְשָׁ֨כַבְתָּ֜ עַל־צִדְּךָ֤ הַיְמָנִי֙ שֵׁנִ֔ית וְנָשָׂ֖אתָ אֶת־עֲוֹ֣ן בֵּית־יְהוּדָ֑ה אַרְבָּעִ֣ים יֹ֔ום יֹ֧ום לַשָּׁנָ֛ה יֹ֥ום לַשָּׁנָ֖ה נְתַתִּ֥יו לָֽךְ׃ ,וְנָשָׂ֖אתָ אֶת־עֲוֹ֣ן בֵּית־יְהוּדָ֑ה אַרְבָּעִ֣ים יֹ֔ום ,אַרְבָּעִ֣ים יֹ֔ום ,Time
15493,483013,Ezekiel 26:21,clause_x,בַּלָּהֹ֥ות אֶתְּנֵ֖ךְ וְאֵינֵ֑ךְ וּֽתְבֻקְשִׁ֗י וְלֹֽא־תִמָּצְאִ֥י עֹוד֙ לְעֹולָ֔ם נְאֻ֖ם אֲדֹנָ֥י יְהֹוִֽה׃ ס ,וְלֹֽא־תִמָּצְאִ֥י עֹוד֙ לְעֹולָ֔ם ,לְעֹולָ֔ם ,Time
15524,483272,Ezekiel 29:11,clause_x,לֹ֤א תַעֲבָר־בָּהּ֙ רֶ֣גֶל אָדָ֔ם וְרֶ֥גֶל בְּהֵמָ֖ה לֹ֣א תַעֲבָר־בָּ֑הּ וְלֹ֥א תֵשֵׁ֖ב אַרְבָּעִ֥ים שָׁנָֽה׃ ,וְלֹ֥א תֵשֵׁ֖ב אַרְבָּעִ֥ים שָׁנָֽה׃ ,אַרְבָּעִ֥ים שָׁנָֽה׃ ,Time
15723,484320,Ezekiel 37:25,clause_x,וְיָשְׁב֣וּ עַל־הָאָ֗רֶץ אֲשֶׁ֤ר נָתַ֨תִּי֙ לְעַבְדִּ֣י לְיַֽעֲקֹ֔ב אֲשֶׁ֥ר יָֽשְׁבוּ־בָ֖הּ אֲבֹֽותֵיכֶ֑ם וְיָשְׁב֣וּ עָלֶ֡יהָ הֵ֠מָּה וּבְנֵיהֶ֞ם וּבְנֵ֤י בְנֵיהֶם֙ עַד־עֹולָ֔ם וְדָוִ֣ד עַבְדִּ֔י נָשִׂ֥יא לָהֶ֖ם לְעֹולָֽם׃ ,וְיָשְׁב֣וּ עָלֶ֡יהָ הֵ֠מָּה וּבְנֵיהֶ֞ם וּבְנֵ֤י בְנֵיהֶם֙ עַד־עֹולָ֔ם ,עַד־עֹולָ֔ם ,Time
15926,485663,Hosea 2:21,clause_x,וְאֵרַשְׂתִּ֥יךְ לִ֖י לְעֹולָ֑ם וְאֵרַשְׂתִּ֥יךְ לִי֙ בְּצֶ֣דֶק וּבְמִשְׁפָּ֔ט וּבְחֶ֖סֶד וּֽבְרַחֲמִֽים׃ ,וְאֵרַשְׂתִּ֥יךְ לִ֖י לְעֹולָ֑ם ,לְעֹולָ֑ם ,Time
15945,485852,Hosea 6:2,clause_x,יְחַיֵּ֖נוּ מִיֹּמָ֑יִם בַּיֹּום֙ הַשְּׁלִישִׁ֔י יְקִמֵ֖נוּ וְנִחְיֶ֥ה לְפָנָֽיו׃ ,יְחַיֵּ֖נוּ מִיֹּמָ֑יִם ,מִיֹּמָ֑יִם ,Time
16038,486565,Joel 2:26,clause_x,וַאֲכַלְתֶּ֤ם אָכֹול֙ וְשָׂבֹ֔ועַ וְהִלַּלְתֶּ֗ם אֶת־שֵׁ֤ם יְהוָה֙ אֱלֹ֣הֵיכֶ֔ם אֲשֶׁר־עָשָׂ֥ה עִמָּכֶ֖ם לְהַפְלִ֑יא וְלֹא־יֵבֹ֥שׁוּ עַמִּ֖י לְעֹולָֽם׃ ,וְלֹא־יֵבֹ֥שׁוּ עַמִּ֖י לְעֹולָֽם׃ ,לְעֹולָֽם׃ ,Time
16055,486672,Amos 1:1,clause_x,דִּבְרֵ֣י עָמֹ֔וס אֲשֶׁר־הָיָ֥ה בַנֹּקְדִ֖ים מִתְּקֹ֑ועַ אֲשֶׁר֩ חָזָ֨ה עַל־יִשְׂרָאֵ֜ל בִּימֵ֣י׀ עֻזִּיָּ֣ה מֶֽלֶךְ־יְהוּדָ֗ה וּבִימֵ֞י יָרָבְעָ֤ם בֶּן־יֹואָשׁ֙ מֶ֣לֶךְ יִשְׂרָאֵ֔ל שְׁנָתַ֖יִם לִפְנֵ֥י הָרָֽעַשׁ׃ ,אֲשֶׁר֩ חָזָ֨ה עַל־יִשְׂרָאֵ֜ל בִּימֵ֣י׀ עֻזִּיָּ֣ה מֶֽלֶךְ־יְהוּדָ֗ה וּבִימֵ֞י יָרָבְעָ֤ם בֶּן־יֹואָשׁ֙ מֶ֣לֶךְ יִשְׂרָאֵ֔ל שְׁנָתַ֖יִם לִפְנֵ֥י הָרָֽעַשׁ׃ ,שְׁנָתַ֖יִם לִפְנֵ֥י הָרָֽעַשׁ׃ ,Time
16071,486757,Amos 2:10,clause_x,וְאָנֹכִ֛י הֶעֱלֵ֥יתִי אֶתְכֶ֖ם מֵאֶ֣רֶץ מִצְרָ֑יִם וָאֹולֵ֨ךְ אֶתְכֶ֤ם בַּמִּדְבָּר֙ אַרְבָּעִ֣ים שָׁנָ֔ה לָרֶ֖שֶׁת אֶת־אֶ֥רֶץ הָאֱמֹרִֽי׃ ,וָאֹולֵ֨ךְ אֶתְכֶ֤ם בַּמִּדְבָּר֙ אַרְבָּעִ֣ים שָׁנָ֔ה ,אַרְבָּעִ֣ים שָׁנָ֔ה ,Time
16398,488976,Zechariah 1:8,clause_x,רָאִ֣יתִי׀ הַלַּ֗יְלָה וְהִנֵּה־אִישׁ֙ רֹכֵב֙ עַל־ס֣וּס אָדֹ֔ם וְה֣וּא עֹמֵ֔ד בֵּ֥ין הַהֲדַסִּ֖ים אֲשֶׁ֣ר בַּמְּצֻלָ֑ה וְאַחֲרָיו֙ סוּסִ֣ים אֲדֻמִּ֔ים שְׂרֻקִּ֖ים וּלְבָנִֽים׃ ,רָאִ֣יתִי׀ הַלַּ֗יְלָה ,הַלַּ֗יְלָה ,Time
16456,489371,Zechariah 7:3,clause_x,לֵאמֹ֗ר אֶל־הַכֹּֽהֲנִים֙ אֲשֶׁר֙ לְבֵית־יְהוָ֣ה צְבָאֹ֔ות וְאֶל־הַנְּבִיאִ֖ים לֵאמֹ֑ר הַֽאֶבְכֶּה֙ בַּחֹ֣דֶשׁ הַחֲמִשִׁ֔י הִנָּזֵ֕ר כַּאֲשֶׁ֣ר עָשִׂ֔יתִי זֶ֖ה כַּמֶּ֥ה שָׁנִֽים׃ פ ,כַּאֲשֶׁ֣ר עָשִׂ֔יתִי זֶ֖ה כַּמֶּ֥ה שָׁנִֽים׃ פ ,כַּמֶּ֥ה שָׁנִֽים׃ פ ,Time
19873,433168,Genesis 47:23,medial_adj,וַיֹּ֤אמֶר יֹוסֵף֙ אֶל־הָעָ֔ם הֵן֩ קָנִ֨יתִי אֶתְכֶ֥ם הַיֹּ֛ום וְאֶת־אַדְמַתְכֶ֖ם לְפַרְעֹ֑ה הֵֽא־לָכֶ֣ם זֶ֔רַע וּזְרַעְתֶּ֖ם אֶת־הָאֲדָמָֽה׃ ,הֵן֩ קָנִ֨יתִי אֶתְכֶ֥ם הַיֹּ֛ום וְאֶת־אַדְמַתְכֶ֖ם לְפַרְעֹ֑ה ,הַיֹּ֛ום ,Time
19929,442233,Numbers 12:14,medial_adj,וַיֹּ֨אמֶר יְהוָ֜ה אֶל־מֹשֶׁ֗ה וְאָבִ֨יהָ֙ יָרֹ֤ק יָרַק֙ בְּפָנֶ֔יהָ הֲלֹ֥א תִכָּלֵ֖ם שִׁבְעַ֣ת יָמִ֑ים תִּסָּגֵ֞ר שִׁבְעַ֤ת יָמִים֙ מִח֣וּץ לַֽמַּחֲנֶ֔ה וְאַחַ֖ר תֵּאָסֵֽף׃ ,תִּסָּגֵ֞ר שִׁבְעַ֤ת יָמִים֙ מִח֣וּץ לַֽמַּחֲנֶ֔ה ,שִׁבְעַ֤ת יָמִים֙ ,Time
19945,445419,Deuteronomy 4:26,medial_adj,הַעִידֹתִי֩ בָכֶ֨ם הַיֹּ֜ום אֶת־הַשָּׁמַ֣יִם וְאֶת־הָאָ֗רֶץ כִּֽי־אָבֹ֣ד תֹּאבֵדוּן֮ מַהֵר֒ מֵעַ֣ל הָאָ֔רֶץ אֲשֶׁ֨ר אַתֶּ֜ם עֹבְרִ֧ים אֶת־הַיַּרְדֵּ֛ן שָׁ֖מָּה לְרִשְׁתָּ֑הּ לֹֽא־תַאֲרִיכֻ֤ן יָמִים֙ עָלֶ֔יהָ כִּ֥י הִשָּׁמֵ֖ד תִּשָּׁמֵדֽוּן׃ ,הַעִידֹתִי֩ בָכֶ֨ם הַיֹּ֜ום אֶת־הַשָּׁמַ֣יִם וְאֶת־הָאָ֗רֶץ ,הַיֹּ֜ום ,Time
